latitude_deg,longitude_deg
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
45.45958658333333,-73.82274576666667
